company_fyi,ticker,confidence,status,period,announcement_date,edgar_8k_date,layoff_count,layoff_pct,industry,country,source_url,match_src,ticker_edgar,ticker_yfinance,yf_name,cik,ai_mentioned,ai_evidence,listing_region,benchmark_index,event_study_usable,exclusion_reason
Block,XYZ,MEDIUM,READY,post_genai,2025-03-25,,931.0,8%,Finance,United States,https://techcrunch.com/2025/03/25/read-the-email-jack-dorsey-sent-when-he-cut-931-of-blocks-staff/,yfinance_only,,XYZ,"Block, Inc.",,1,"[STRONG] ...that the layoffs are for financial reasons or to replace workers with AI. Rather, he said that Block is cutting the roles...",US,^GSPC,True,
Block,XYZ,MEDIUM,READY,post_genai,2026-02-26,,4000.0,40%,Finance,United States,https://www.cnbc.com/2026/02/26/block-laying-off-about-4000-employees-nearly-half-of-its-workforce.html,yfinance_only,,XYZ,"Block, Inc.",,1,"[STRONG] ...faster with smaller, highly talented teams using AI to automate more work."" In this article XYZ Follow your favor...",US,^GSPC,False,insufficient_post_event_data
Yelp,YELP,MEDIUM,READY,pre_genai,2020-04-09,,1000.0,17%,Consumer,United States,https://layoffs.fyi/2020/04/14/yelp-laid-off-1000-employees-and-furloughed-another-1100/,yfinance_only,,YELP,Yelp Inc.,,0,,US,^GSPC,True,
Yext,YEXT,MEDIUM,READY,post_genai,2023-01-23,,,8%,Marketing,United States,https://www.marketwatch.com/story/yext-to-lay-off-8-of-staff-01674510853,yfinance_only,,YEXT,"Yext, Inc.",,0,,US,^GSPC,True,
Yext,YEXT,MEDIUM,READY,post_genai,2024-06-05,,,12%,Marketing,United States,https://www.investing.com/news/economy-news/yext-announces-12-workforce-reduction-to-boost-profitability-93CH-3471417,yfinance_only,,YEXT,"Yext, Inc.",,0,,US,^GSPC,True,
Zillow,Z,MEDIUM,READY,pre_genai,2021-11-02,,2000.0,25%,Real Estate,United States,https://www.geekwire.com/2021/zillow-shutter-home-buying-business-lay-off-2k-employees-big-real-estate-bet-falters/,yfinance_only,,Z,"Zillow Group, Inc.",,0,,US,^GSPC,True,
Zillow,Z,MEDIUM,READY,pre_genai,2022-10-26,,300.0,5%,Real Estate,United States,https://techcrunch.com/2022/10/26/zillow-layoff-300-employees/,yfinance_only,,Z,"Zillow Group, Inc.",,0,"[FALSE_POSITIVE_TC_BOILERPLATE] [WEAK] ...Google is now letting users in the US change their Gmail address Ivan Mehta Why OpenAI really shut down Sora Connie Loizos The Pixel 10a doesn’t have a camera bump, a...",US,^GSPC,True,
Zillow,Z,MEDIUM,READY,post_genai,2023-11-07,,23.0,,Real Estate,United States,https://www.realestatenews.com/2023/11/07/zillow-confirms-layoffs-affecting-a-small-number-of-roles,yfinance_only,,Z,"Zillow Group, Inc.",,0,,US,^GSPC,True,
Zillow,Z,MEDIUM,READY,post_genai,2025-01-10,,,,Real Estate,United States,https://www.geekwire.com/2025/zillow-makes-job-cuts-after-reorganizing-agent-software-and-advertising-teams/,yfinance_only,,Z,"Zillow Group, Inc.",,0,,US,^GSPC,True,
Zillow,Z,MEDIUM,READY,post_genai,2026-02-02,,200.0,,Real Estate,United States,https://www.seattletimes.com/business/real-estate/seattle-based-zillow-lays-off-200-employees/,yfinance_only,,Z,"Zillow Group, Inc.",,0,,US,^GSPC,False,insufficient_post_event_data
Zalando,ZAL.DE,MEDIUM,READY,post_genai,2023-02-21,,,,Retail,Germany,https://www.reuters.com/business/retail-consumer/online-fashion-retailer-zalando-cutting-hundreds-jobs-2023-02-21/,yfinance_only,,ZAL.DE,Zalando SE                    I,,0,,INTL,^GDAXI,True,
Zebra Technologies,ZBRA,MEDIUM,READY,post_genai,2023-08-28,,700.0,7%,Manufacturing,United States,https://www.chicagobusiness.com/technology/zebra-technologies-cuts-700-jobs-or-7-percent-bar-code-maker-workforce,yfinance_only,,ZBRA,Zebra Technologies Corporation,,0,,US,^GSPC,True,
Zebra Technologies,ZBRA,MEDIUM,READY,post_genai,2025-12-12,,,,Manufacturing,United States,https://www.therobotreport.com/zebra-technologies-winding-down-fetch-based-mobile-robot-group/,yfinance_only,,ZBRA,Zebra Technologies Corporation,,0,,US,^GSPC,True,
ZipRecruiter,ZIP,HIGH,READY,post_genai,2023-05-31,2023-05-31,270.0,20%,Recruiting,United States,https://www.sec.gov/ix?doc=/Archives/edgar/data/1617553/000161755323000028/zip-20230531.htm,EDGAR_exact,ZIP,ZIP,"ZipRecruiter, Inc.",1617553.0,0,,US,^GSPC,True,
ZipRecruiter,ZIP,HIGH,READY,post_genai,2025-09-16,2023-05-31,80.0,,Recruiting,United States,https://www.calcalistech.com/ctechnews/article/pwjukv20s,EDGAR_exact,ZIP,ZIP,"ZipRecruiter, Inc.",1617553.0,0,,US,^GSPC,True,
Zoom,ZM,MEDIUM,READY,post_genai,2023-02-07,,1300.0,15%,Other,United States,https://www.cnbc.com/2023/02/07/zoom-to-lay-off-1300-employees-or-about-15percent-of-its-workforce.html,yfinance_only,,ZM,"Zoom Communications, Inc.",,0,,US,^GSPC,True,
Zoom,ZM,MEDIUM,READY,post_genai,2024-02-01,,150.0,2%,Other,United States,https://www.cnbc.com/2024/02/01/zoom-layoffs-company-cuts-150-employees-2percent-of-workforce.html,yfinance_only,,ZM,"Zoom Communications, Inc.",,1,[STRONG] .... WATCH: Recent tech layoffs isn't a moment where AI is replacing engineers watch now VIDEO 5:33 05:33 Recent tech...,US,^GSPC,True,
Zapata Computing,ZPTAW,MEDIUM,DELISTED,post_genai,2024-10-07,,,100%,Other,United States,https://ir.zapata.ai/node/7701/html,yfinance_only,,ZPTAW,Zapata Computing Holdings Inc.,,0,,US,^GSPC,False,
Zscaler,ZS,MEDIUM,READY,post_genai,2023-03-02,,177.0,3%,Security,United States,https://www.crn.com/news/security/zscaler-discloses-layoffs-for-3-percent-of-employees,yfinance_only,,ZS,"Zscaler, Inc.",,0,,US,^GSPC,True,
Zuora,ZUO,MEDIUM,DELISTED,pre_genai,2022-12-06,2024-02-28,,11%,Finance,United States,https://www.morningstar.com/news/marketwatch/20221206496/zuora-beats-on-earnings-but-misses-on-outlook-while-announcing-layoffs,EDGAR_exact,ZUO,,,1423774.0,0,,US,^GSPC,False,
Zuora,ZUO,MEDIUM,DELISTED,post_genai,2024-01-31,2024-02-28,,8%,Finance,United States,https://www.sec.gov/ixviewer/ix.html?doc=/Archives/edgar/data/0001423774/000142377424000052/zuo-20240127.htm,EDGAR_exact,ZUO,,,1423774.0,0,,US,^GSPC,False,
MindBody,,NONE,DELISTED,pre_genai,2020-04-02,,700.0,35%,Fitness,United States,https://www.sanluisobispo.com/news/business/article241730706.html,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Lending Club,,NONE,DELISTED,pre_genai,2020-04-21,,460.0,30%,Finance,United States,https://www.cnbc.com/2020/04/21/lendingclub-cuts-30percent-of-workforce-as-covid-19-dampens-demand-for-loans.html,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Casper,,NONE,DELISTED,pre_genai,2020-04-21,,78.0,21%,Retail,United States,https://www.fastcompany.com/90494129/breaking-casper-lays-off-78-corporate-employees-winds-down-europe-business,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Nearmap,,NONE,DELISTED,pre_genai,2020-04-22,,,10%,Construction,Australia,https://www.fnarena.com/index.php/2020/04/22/nearmap-prepares-for-weak-conditions/,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
LiveTiles,,NONE,DELISTED,pre_genai,2020-05-03,,50.0,,Other,United States,https://medium.com/@ErikRalston/livetiles-time-to-say-goodbye-d86bfb28a93,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Castlight Health,,NONE,DELISTED,pre_genai,2020-05-04,,,13%,Healthcare,United States,LinkedIn,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Cloudera,,NONE,DELISTED,pre_genai,2020-05-05,,,,Infrastructure,United States,https://www.bizjournals.com/sanjose/news/2020/05/06/cloudera-layoffs-cldr.html,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Splunk,,NONE,DELISTED,pre_genai,2020-06-16,,70.0,1%,Data,United States,https://www.bloomberg.com/news/articles/2020-06-17/splunk-joins-tech-s-belt-tightening-with-plan-to-shed-staff,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
New Relic,,NONE,DELISTED,pre_genai,2020-06-29,2023-06-27,20.0,,Infrastructure,United States,https://www.bizjournals.com/portland/news/2020/06/29/layoffs-at-new-relic-as-company-combines-2-enginee.html,EDGAR_exact,,,,1448056.0,0,,UNKNOWN,^GSPC,False,
New Relic,,NONE,DELISTED,pre_genai,2021-04-06,2023-06-27,160.0,7%,Infrastructure,United States,https://siliconangle.com/2021/04/06/new-relic-let-go-7-employees-amid-business-model-refocus/,EDGAR_exact,,,,1448056.0,0,,UNKNOWN,^GSPC,False,
Casper,,NONE,DELISTED,pre_genai,2021-09-14,,,,Retail,United States,https://techcrunch.com/2021/09/14/casper-cuts-its-cmo-cto-and-coo-amid-further-layoffs/,yfinance_only,,,,,0,"[FALSE_POSITIVE_TC_BOILERPLATE] [WEAK] ...Google is now letting users in the US change their Gmail address Ivan Mehta Why OpenAI really shut down Sora Connie Loizos The Pixel 10a doesn’t have a camera bump, a...",UNKNOWN,^GSPC,False,
Zymergen,,NONE,DELISTED,pre_genai,2021-09-23,2022-10-19,120.0,,Other,United States,https://www.bizjournals.com/sanfrancisco/news/2021/09/23/zymergen-job-cuts-synthetic-biology-hyaline.html,EDGAR_exact,,,,1645842.0,0,,UNKNOWN,^GSPC,False,
Root Insurance,,NONE,DELISTED,pre_genai,2022-01-20,,330.0,,Finance,United States,https://coverager.com/root-lays-off-a-significant-number-of-employees/,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Talis Biomedical,,NONE,DELISTED,pre_genai,2022-03-15,,,25%,Healthcare,United States,https://www.fool.com/earnings/call-transcripts/2022/03/15/talis-biomedical-corporation-tlis-q4-2021-earnings/,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
IronNet,,NONE,DELISTED,pre_genai,2022-06-22,2022-09-15,90.0,35%,Security,United States,https://www.crn.com/news/security/ironnet-lays-off-35-percent-of-staff-raises-going-concern-red-flag,EDGAR_exact,,,,1777946.0,0,,UNKNOWN,^GSPC,False,
Banxa,,NONE,DELISTED,pre_genai,2022-06-27,,70.0,30%,Crypto,Australia,https://decrypt.co/103891/australian-crypto-firm-banxa-cut-staff-30-citing-another-crypto-winter,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Twitter,,NONE,DELISTED,pre_genai,2022-07-07,,,,Consumer,United States,https://www.wsj.com/articles/twitter-lays-off-third-of-talent-team-11657227105,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Invitae,,NONE,DELISTED,pre_genai,2022-07-19,2023-12-14,1000.0,,Healthcare,United States,https://www.genomeweb.com/business-news/invitae-lay-over-1000-workers-amid-restructuring-leadership-transition#.YtbajOzMK8D,EDGAR_exact,,,,1501134.0,0,,UNKNOWN,^GSPC,False,
AppGate,,NONE,DELISTED,pre_genai,2022-07-21,,130.0,22%,Security,United States,https://m.marketscreener.com/quote/stock/APPGATE-INC-128303647/news/APPGATE-INC-Costs-Associated-with-Exit-or-Disposal-Activities-form-8-K-41078857/,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Pear Therapeutics,,NONE,DELISTED,pre_genai,2022-07-25,2022-11-14,25.0,9%,Healthcare,United States,https://www.massdevice.com/pear-therapeutics-announces-layoffs/,EDGAR_exact,,,,1835567.0,0,,UNKNOWN,^GSPC,False,
Laybuy,,NONE,DELISTED,pre_genai,2022-07-28,,45.0,,Finance,New Zealand,https://www.stuff.co.nz/business/300648897/laybuy-to-cut-45-jobs-as-it-searches-for-profit,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Berkeley Lights,,NONE,DELISTED,pre_genai,2022-08-09,,,12%,Healthcare,United States,https://investors.berkeleylights.com/news/news-details/2022/Berkeley-Lights-Reports-Second-Quarter-2022-Financial-Results/default.aspx,yfinance_only,,,,,0,[FALSE_POSITIVE_IRRELEVANT] [WEAK] ...ment timelines and confidently submit filings to regulators with a reproducible automated workflow. Translational Research Cell Therapy Development Translate T cell func...,UNKNOWN,^GSPC,False,
Sema4,,NONE,DELISTED,pre_genai,2022-08-15,,250.0,13%,Healthcare,United States,https://ir.sema4.com/news-releases/news-release-details/sema4-announces-continued-restructuring-business-highlights-and,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
New Relic,,NONE,DELISTED,pre_genai,2022-08-18,2023-06-27,110.0,5%,Infrastructure,United States,https://www.marketwatch.com/story/new-relic-commits-to-restructuring-plan-including-layoffs-271660823014,EDGAR_exact,,,,1448056.0,0,,UNKNOWN,^GSPC,False,
Otonomo,,NONE,DELISTED,pre_genai,2022-08-28,,,,Transportation,Israel,https://www.calcalistech.com/ctechnews/article/b12ifyk1j,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Hippo Insurance,,NONE,DELISTED,pre_genai,2022-08-31,,70.0,10%,Finance,United States,https://www.globes.co.il/news/article.aspx?did=1001423046,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
TCR2,,NONE,DELISTED,pre_genai,2022-08-31,,30.0,20%,Healthcare,United States,https://www.fiercebiotech.com/biotech/scoop-tcr2-therapeutics-just-laid-40-its-staff-its-second-round-cuts-less-six-months,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Rubius,,NONE,DELISTED,pre_genai,2022-09-13,,160.0,75%,Healthcare,United States,https://www.fiercebiotech.com/biotech/rubius-makes-hard-pivot-after-reviewing-clinical-data-dumping-lead-assets-and-laying-75,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
SurveyMonkey,,NONE,DELISTED,pre_genai,2022-10-10,,180.0,11%,Marketing,United States,https://www.sec.gov/ix?doc=/Archives/edgar/data/1739936/000095017022019536/mntv-20221010.htm,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Leafly,,NONE,DELISTED,pre_genai,2022-10-18,,56.0,21%,Retail,United States,https://investor.leafly.com/news/news-details/2022/Leafly-Announces-Cost-Reductions-to-Strengthen-Financial-Profile/default.aspx,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
MindBody,,NONE,DELISTED,pre_genai,2022-10-26,,400.0,15%,Fitness,United States,https://www.sanluisobispo.com/news/business/article267890657.html,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Rubius,,NONE,DELISTED,pre_genai,2022-11-03,,,82%,Healthcare,United States,https://www.fiercebiotech.com/biotech/more-biotechs-hit-wall-rubius-lays-82-and-tricida-seeks-out-sale,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Twitter,,NONE,DELISTED,pre_genai,2022-11-04,,3700.0,50%,Consumer,United States,https://www.nytimes.com/2022/11/04/technology/elon-musk-twitter-layoffs.html,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
EverBridge,,NONE,DELISTED,pre_genai,2022-11-08,,200.0,,Other,United States,https://www.bizjournals.com/boston/news/2022/11/08/everbridge-to-lay-off-200-workers.html,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
NanoString,,NONE,DELISTED,pre_genai,2022-11-08,2024-01-05,,10%,Healthcare,United States,https://www.genomeweb.com/business-news/nanostring-technologies-delivers-underwhelming-q3-lays-10-percent-workforce#.Y3MWTuzMK58,EDGAR_exact,,,,1401708.0,0,,UNKNOWN,^GSPC,False,
Root Insurance,,NONE,DELISTED,pre_genai,2022-11-09,,137.0,20%,Finance,United States,https://www.dispatch.com/story/business/employment/2022/11/09/columbus-company-root-to-cut-20-of-its-workforce/69635184007/,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
GoTo Group,,NONE,DELISTED,pre_genai,2022-11-10,,1300.0,12%,Transportation,Indonesia,https://www.reuters.com/technology/indonesias-goto-cuts-1300-workers-or-12-total-employees-2022-11-18/,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Sema4,,NONE,DELISTED,pre_genai,2022-11-14,,500.0,,Healthcare,United States,https://www.marketwatch.com/story/sema4-to-cut-500-jobs-in-exit-from-reproductive-women-s-health-testing-smfr-271668433348?mod=markets,yfinance_only,,,,,0,,UNKNOWN,^GSPC,False,
Science 37,,NONE,DELISTED,pre_genai,2022-11-14,2024-02-09,90.0,,Healthcare,United States,https://www.bizjournals.com/triangle/news/2022/11/14/science-37-layoffs-biotech-clinical-headwinds.html,EDGAR_exact,,,,1819113.0,0,,UNKNOWN,^GSPC,False,
Pear Therapeutics,,NONE,DELISTED,pre_genai,2022-11-14,2022-11-14,59.0,22%,Healthcare,United States,https://peartherapeutics.com/pear-therapeutics-reports-third-quarter-2022-results/,EDGAR_exact,,,,1835567.0,0,,UNKNOWN,^GSPC,False,
